"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Eritrea","ERI","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.5299766771848","-40.9466197989046","-54.842452369321","-60.5465898953856","-58.1499795853559","-56.1851310832629","-65.2585984958702","-77.1904210807442","-48.5401207394972","-50.4486302390147","-53.0278019768834","-61.1231686230594","-54.0201088842496","-48.7746043816689","-31.4618272694398","-23.0158543651051","-21.7034367509744","-18.9148938965931","-24.7147122608311","-11.0841156053343","","","","","","","","","","",
"España","ESP","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","-1.56032618581514","0.132488282747988","-0.502594859871263","-1.46411551498168","-5.326219222368","-4.33434640431186","-4.94376081426955","-2.6599035328906","0.0338655832274476","-0.427688766564851","-2.97901906000788","-2.81328281544902","-2.57420263915487","-1.61788698558079","1.06468902293492","0.862856016520348","1.04730876117533","-0.870274481312461","-2.10790774432144","-4.17942859884014","-4.16113692090972","-3.95710161979789","-3.60274430498056","-1.53211876012738","-1.02220786670626","-1.12117554083042","-0.180497666612838","0.173320905582474","-0.457559717478457","-1.93344893515946","-2.95561788127208","-2.2739171432525","-1.99118940380387","-2.20587685381158","-3.70021304644785","-4.80375950146492","-5.69452981252671","-5.77812613024725","-4.73547169505228","-0.871485977576467","-1.02488186451312","0.276753374576856","2.06516510458693","3.92758923733953","3.09769050791782","3.0385161934232","3.98503257299761","3.60406781293979","2.71518508396747","2.93991311210722","1.45672274056364","1.48519855954632",
"Estonia","EST","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.28477885742362","-10.4189436326927","-10.2866126015252","-9.56954422087075","-4.38423774693484","-3.24082153137454","-3.95305957333468","-7.40645669331602","-8.45229864144313","-7.81953675285164","-5.06877646392971","-10.1096917737802","-8.79045570317634","-3.9045462816848","4.96400472804138","6.42040829644837","5.81560299847889","1.6556581179484","2.68350587685841","3.48939103140597","3.93380718151327","3.60637872788696","4.05598580223713","2.72749961283619","4.01484257452577","0.0813872734378635","-0.364745801650016",
"Etiopía","ETH","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.8592290122217","-17.8633077854547","-16.5036399628085","-17.457844330722","-20.929496950233","-19.2748917955968","-15.8448940574622","-14.4540232105416","-12.9353477895205","-9.75171175794808","-9.06983853156057",
"Unión Europea","EUU","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","-0.675037487084623","-0.338344993270713","-0.0523372335795145","-0.394734655460066","-1.523297354881","-0.727078735225941","-1.69286938839374","-1.22761506115946","-0.316893987026173","-1.32569311299373","-2.95361290135129","-2.22029401895087","-1.92319284784937","-0.985271551460791","-0.477371208906678","-0.501009828218969","0.434443526438539","-0.126792438599612","-0.215021546808746","-0.583017848946671","-0.424485183675866","-0.292452606621101","-0.0847826139435028","1.21490510677227","1.36134137851994","1.61433421966831","1.7696124343554","2.06697827728851","1.75973043035594","1.28945539058067","0.776592398398279","1.4470910975288","2.32483292060151","1.89474414046091","2.09010074058554","1.57257123710649","1.21073532372034","1.25408393506407","0.852779629145374","1.65974995869301","1.59146365217974","1.68307174226442","2.86886586128416","3.50556867395812","3.75890559093151","4.35535232785811","4.3527174810019","4.24409714461501","3.81338434854405","3.41070598478365","3.61464713845844","3.71442011113582",
"Frágiles y situaciones de conflicto afectados","FCS","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44716882563887","1.55029459645431","-1.31047882831826","-2.45106741391056","-4.59783302992931","-4.22408806349872","-2.44731248607515","-0.967591060267182","-0.11593786660363","-3.5186518424504","1.34824155918991","9.30061414121576","1.60090290945447","4.52746553637828","2.77651496081242","4.99107341599577","5.50780751781295","8.83060453009833","3.29707464771183","6.14573078762387","-2.32639444511593","3.91859230376036","3.87350148122498","4.62853505639184","-2.03763800013006","-4.86450829444453","-5.00054178460828","-6.4120720669184","-3.70846409338112","-1.78153603908547","-4.09914537067528","-2.90374719517015","-0.524830529859312",
"Finlandia","FIN","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","-1.68125190858724","-2.30625937699761","-0.484064323532484","-1.2992365572908","-3.85310331320066","-6.0653549121039","-2.17401817353583","1.31261261269198","3.0947062560184","1.0436267209499","-1.30136375791069","0.977224367562456","0.172885078148728","-0.0104707656223823","2.37186681631126","0.669585372134947","1.31115116520186","0.518341307814992","-0.34670177130717","-1.82789814998079","-1.54904957178509","-0.949378013555967","0.846877875020641","4.59700378027722","5.64303738884175","7.45618930684228","6.91692054504668","7.33347171207595","7.91042050566927","8.96892432790192","9.16726521159174","9.251320629477","8.97054267742413","6.58587535996942","6.27055014550448","3.96752627711963","4.16490743043546","4.79441070817653","3.6156796128999","2.03854809157785","1.36438772635708","-0.77879574541157","-1.55394280654805","-1.05862833482608","-1.14984750866373","-0.568630697542399","-1.27759541739074","0.0459564915753797","-1.25459389536627","0.155925589307007","0.213406821456628","0.229147024072372",
"Fiji","FJI","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","-3.38517806392416","-14.4128787878788","-6.40380815520029","-5.42812069443874","-1.06641574531483","-0.379823761774537","2.18923171649449","3.24870324870325","5.05165028974553","2.31434110537719","-4.81313131313131","-3.19294809010774","-2.99583188607155","-7.06838453914767","-3.03018966742733","-3.55119275325706","4.0037493304767","2.60471898197243","2.50570863145075","-0.398521276316824","-5.12275004898805","-8.08878256246677","-2.45186072034321","-8.4357516279923","-16.7202914917645","-9.60515873015873","-17.8849728674165","-13.1854193856731","-16.7482905398837","-9.99629396129439","-6.35909928263683","-5.91564884584347","-3.0635042919231","-12.6015300924811","-6.14375484735182","-3.51553778282238","-3.88000781785771","-4.9905324516059","-7.73782840372851","-10.4183105850265","-16.6975545328659","-27.2702995752575",
"Francia","FRA","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","2.43412905154375","2.14672575086164","1.21428320388008","0.695990218515848","0.18373259840294","1.18421396979927","0.603675174462125","0.371880060304875","0.166866291985299","-0.398697114785611","0.543365845120845","0.954405386897968","0.775783291902842","0.643471963007326","-1.09520602578248","0.974664654309892","-0.929526213079395","-0.168835782755935","1.04700027250692","0.398282313352251","-1.53750802399451","-1.47121974175711","-2.45499488898256","-0.267174164350542","0.129131720011881","-0.36796099719014","-0.121041596079529","-1.09803582547784","-0.658765800381533","-0.685473478143575","-0.784588428032568","-0.313912641235499","0.669506084530006","1.68003509266548","1.49440572539108","1.59972354308107","1.78188979018835","3.0128939484536","2.74621716463397","2.39215017284095","1.32870278002279","1.572422311793","1.99007575752805","1.42610442604433","1.01266476488819","0.0853953072220759","-0.233314269234494","-0.714241562615898","-1.15831317318985","-0.791356429538603","-1.29119140134587","-1.94790146956158","-1.29600479508848","-1.03457934081464","-1.1454275234735","-0.56644917832346","-0.605068015320512","-1.0645809192066","-1.01061817640204","-0.957362361469211","-1.96336761064528","-1.94216412688384",
"Islas Feroe","FRO","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69127480513867","-2.96809457226389","-7.87423483583751","-1.77700456677747","-0.49570357125118","-14.7125112438475","-6.0126582278481","-16.8710319340472","-13.7956611966296","-15.2463303724996","-11.5466727589277","-9.54350104396006","-3.73717039544921","-0.977506206978577","-12.0395462143035","-3.17635767945196","0.686037126715093","0.822313333718312","4.51996493858973","5.49118259897342","-1.23815483640265","2.90840847713645","-1.37813892430822","0.47892553339841",
"Micronesia (Estados Federados de)","FSM","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","-80.9389671361502","","","","","","","","","","","","-55.0841632618798","-65.2502783310843","-70.1164372589549","-63.7493597888457","-61.8148864020932","-54.6466396709761","-57.2494023137234","-53.6487308941386","-57.2637572224425","-62.6615078506136","-59.0875728528511","-59.1594130989789","-53.7105432046457","-62.64813595237","-65.0437091442056","-58.4329508483247","-57.4760939230637","-51.5833370766637","-52.4665021512264","-42.2031176003348","-51.166466923589","-45.3266246359835","-41.1023305082434","-29.9020009091083","-41.9902912621359","-41.5441176470588","-45.8383051311428",
"Gabón","GAB","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","1.54377713980157","-0.451119044943965","0.945857809082079","1.70933296107977","5.94038828864397","5.94594594594595","0.1655794976125","0","-0.823031324271242","0.604595798687979","11.7318409537786","13.9865842055186","0.829557603686636","1.17940409683426","14.2857142857143","1.6219723183391","-0.514532053956334","0.333236742973051","14.8367952522255","21.0828420726032","33.0900243309002","22.6679371129109","21.927832450164","17.7822487038613","18.8921732425138","5.29156947684105","-19.5130228217528","-2.52458683842412","-5.06085280922939","4.59752901535006","15.1795631247686","13.9919800406902","12.2822636226068","14.246190483656","23.4245931572443","23.639301874596","29.6555891238671","24.0717571001254","-1.16207939508507","21.4935562521769","36.3624244775788","24.9118517173558","20.458717851939","23.5562607845484","28.3107734118977","36.0677456748531","32.4942237853639","31.9247300086101","35.4005514281","20.8388869443933","26.1693220277721","32.9903669217689","29.5578739342056","24.0797756147897","15.5214557728913","18.1142355499128","17.9373135196914","25.3847674995213","31.56155528471","29.4340570057349","24.9495276966831","38.9532415359671",
"Reino Unido","GBR","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","1.1066041027713","1.62780808412751","0.155195873864872","-2.03950556022088","-4.48624791626504","-1.37539853945129","-0.758245654692932","1.08672422024188","1.67923762438415","0.722485563911951","2.53015627506715","3.16272664771355","2.23825123637276","1.30068389881146","0.303648118150951","1.47371783942862","-0.272108961251343","-0.612807123353766","-2.9772873584784","-3.35187763012964","-1.54700238600686","-0.0830227203279184","-0.416606066917595","-0.0387180776958575","0.317379186147","0.611668114367167","0.522684025819252","0.593426084331287","-0.447301481198328","-1.01489249628885","-1.2321742044403","-1.76273418066345","-2.42111933127153","-2.17706948220771","-2.37384957156458","-2.18419982809902","-1.9331399197603","-1.99574069473771","-1.7882572486874","-1.33206004064742","-1.68738034000649","-0.971932044674624","-1.14087860376911","-1.55709264903248","-2.0773802398183","-1.65237027836572","-1.95527694713725","-1.45467067752258","-1.52998271075039","-1.61494101900151","0.358220586520439","-0.771813775549421",
"Georgia","GEO","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.704225352112676","-4.10958904109589","-2.77777777777778","-5.33333333333333","-3.64583333333333","-30.6300268096515","-24.8614067293208","-51.3584062950238","-16.8248873912072","-19.0441411399767","-26.5326176205844","-20.6492005336413","-19.0406883412423","-16.6724628088233","-14.4071920887024","-13.1705740343348","-14.7219205754253","-16.7828751157843","-18.0115137381786","-24.1836416507734","-26.7568171921524","-29.7715846478881","-19.1026353830757","-16.9900465593724","-18.1712567752672","-18.9096972523901","-12.1581780219703","-16.9059246883434","-17.0443494916753","-15.2263087398147","-10.9848484848485","-10.6384839257927","-8.96238202506282","-19.2928085623825","-16.4473837984339",
"Ghana","GHA","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","-7.24971231300345","-10.3225806451613","-4.25531914893617","-6.27272727272727","-3.96440129449838","-9.61800818553888","-5.00658761528327","-2.52659574468085","-0.470588235294118","-0.599700149925038","-1.37228862328464","-4.48","5.50621669626998","5.05569837189374","-3.47639484978541","0.92750331251183","-0.33711308611707","-1.04810534802472","-1.32945773372725","0.0708666997377932","-0.688415943246523","-0.567289951257126","0.356271182519578","-0.433062737043437","-2.72655704258929","-2.93486625778317","-3.5594933837577","-6.52292225201072","-5.87873241526794","-7.60061642066759","-8.97239730923354","-8.56125714667055","-11.5416848771351","-16.1612819916841","-11.5038808837656","-8.4302024072139","-7.98057978427862","-20.5812561112135","-12.8568397317299","-17.5484261265902","-18.4439149249609","-19.5798212273481","-12.2567393884818","-15.9290604117132","-21.0636841043908","-25.2730802132","-15.5372063213282","-16.3041410764434","-19.4553110121285","-13.0110065711427","-16.4243798253677","-12.4222367544507","-12.449598780609","-9.87775510942056","-7.37275801966692","-8.85786132102345","-5.49052120786963","-2.79461570176337","-1.04872658023118","-1.92560298440673","2.92523053331737","1.38522580426986",
"Gibraltar","GIB","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01948172253119","0.927603029956555","-4.20196991424277","1.30763263604142","-2.36654742402727","-0.254705146581983","-1.19866583950219","-1.56537124199486","-3.1101831097311","-3.40656614819861","-5.14997150475978","-3.29289474072815","-5.63726713762007","-4.39401205021569","-4.43397292260631","-1.43958424261737","-2.4926139079717","0.771347679781317","-1.19026772320622","-0.325419741615242","-21.7376812959164","-24.0191224705728","-20.9033215576117","-24.7837718127303","-12.8641586070535","-20.7501906605349","-20.3995410419269","-27.4852031465093","-23.3949432417669","-29.4489846004492","-53.0964398725142","-11.9310368621866","-8.56992047796082","-8.33121455733168","-3.75203298108985","-3.75203298114036",
"Gambia","GMB","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","-7.40671310956302","-6.6683780630105","-11.002915451895","-10.6988310308183","-3.11730151445617","-4.81406113537118","-6.98268581081081","-7.2784375","-4.7424649176327","1.09397358943577","-5.29803552341389","-10.7816166803674","-26.2067522321429","-28.2956564159679","-20.8622609935553","-22.7959392262021","-15.3037734365255","-11.9939609385723","-13.6642542479547","-10.0517663120769","-9.47416770379589","-9.86881727319323","-8.08756533161911","-10.2174362324537","-11.679942828321","-5.22510758745337","-6.25767030869059","-8.24589082577395","-7.43684292695851","-11.7254999506118","-7.35705118314772","-2.45309300524937","-3.25981296197113","-3.61857535629621","-4.76247124712921","-3.28766691883542","-5.32818175253291","-6.67122014396485","-8.74473382505002","-10.2121418382393","-8.30504390430869","-8.2279295450467","-10.1386991060567","-10.2851793735671","-11.6768852713522","-8.92089310992858","-8.01730864452303","-7.50359063052847","-14.5841398873045","-13.744838826888","-14.1983800565564","-19.7401444912436","-19.6562530544245","-15.5868566282435","-28.2567812516826","-29.149082343704",
"Guinea-Bissau","GNB","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","-26.188735808729","-30.1538396057771","-31.2745899382949","-34.6666464381348","-34.230060910426","-20.7618068247775","-22.6627604518735","-23.2978470860205","-28.3184229444572","-34.2542412753038","-29.1543355325165","-24.5254012069747","-33.4449592550603","-26.2445751544613","-37.8802061784246","-47.9515412966168","-26.5998861065958","-27.5891479349706","-38.7272983386915","-37.2987973577523","-27.0985239869898","-27.8086355843448","-45.2093959228705","-23.8474278319757","-17.8549634865461","-23.4760936782586","-21.3113633780277","-18.8663714313056","-21.3991468801314","-17.9552942450763","-11.3616360911385","-5.62838413520892","-5.51815841953091","-5.91199702394926","-7.92532887585226","-9.01891986197806","-14.7518656270297","-13.7597529716847","-12.9408277956699","-16.3732002571702","-20.3182421554522","-5.27299300774859","-10.2225661509622","-7.56600797013705","-11.1782139157242","-4.6954489220011","-4.79599581047555","-5.29907167737936","-5.4659255540446","-14.7966862596325","-14.8617526149739","",
"Guinea Ecuatorial","GNQ","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8102944492014","46.1185185241364","43.158798087387","49.7606937591325","26.4723427649047","26.8486413959454","35.8132786791125","27.1345611757865","28.4133483990299","27.5473785253579","14.4388884755408","10.2249291657208","15.2979521756026","15.5833878259263","7.38270667104612","-2.45390709768622","8.87919979481918",
"Grecia","GRC","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","-4.66604397202328","-4.63751619421937","-6.40845524600708","-6.20118386973156","-9.07152915683833","-9.36750465129849","-6.2725523547785","-6.23322075740172","-7.66135209587727","-7.9032119431077","-7.34406403830121","-7.00551525846641","-7.05782593334118","-8.4553878728834","-7.04549478577176","-7.03967723248463","-6.78135360571856","-6.70113492612867","-5.831137340099","-5.18464484362177","-5.93766751610651","-4.36140713398348","-7.43332680063738","-8.2232647984278","-7.29656436150175","-8.12037958721152","-7.26299858247171","-6.07020136867951","-6.98407783650843","-8.89235138184954","-10.5711297251214","-10.1935087880103","-9.06491566194346","-8.93036412565046","-7.27190300735783","-8.25731426403756","-8.92231902392239","-6.82969817025105","-9.6751132824579","-8.86544044278528","-10.9789154447127","-10.5624808541854","-10.1232868335303","-11.1008880511229","-8.48221206750771","-8.27640315677525","-10.5022208414474","-12.4838345513254","-12.6065774760725","-9.77947295930433","-7.60108141906961","-5.85441509304853","-4.57612586040956","-2.46208759204107","-1.5551312223428","-1.0233699811287","-1.44428545282795","-1.51076207033683","-2.16421435528047","-1.66436090978136","-7.6939465974851","-7.71289631969809",
"Granada","GRD","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenlandia","GRL","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.7055879087704","-9.57897918250341","-17.5866078913919","-14.0876247755085","-22.5625239848783","-33.4149615013304","-24.2951307989501","-42.3604205142776","-54.5520777679866","-25.9544206661595","-20.5099638582181","-10.1429377468497","-7.94169075402348","-4.30757749523972","-2.82278837319227","-0.867532817512347","-10.1149701558306","-12.4734142996283","",
"Guatemala","GTM","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","-1.89727883262542","-1.54174807669249","-1.63518712836656","-1.64713335445043","-2.70187073372879","-2.82409514977431","-0.194146832530385","-3.30237358101135","-1.68270723377833","0.373090846047035","0.793067226890756","-1.41072148327287","0.371198781706563","0.677253593443345","-3.25794728002364","-1.81025261252366","-6.01104134831323","-1.80093233095767","-5.78690884634439","-4.50265104445713","-2.73268432609441","-6.51176160865193","-3.90042459219082","-1.55800987588907","-2.1488912127889","-1.03578655476155","1.45978026607034","-6.44514666467498","-5.83256332438734","-5.1666484143","-3.81444358558431","-3.61504429986273","-9.2302702071301","-8.37286593894274","-7.33100280120376","-6.17134228075296","-4.77271835901729","-5.63973511092848","-8.08052672105539","-8.35065860370736","-8.75551911356832","-13.3419366065761","-13.6522579301409","-14.6401397532838","-15.3760529402426","-16.1938965805698","-17.2322568707363","-17.040329102608","-14.9300386795865","-9.30503400974752","-10.6742639063033","-10.9116394722913","-11.4252340623542","-12.6889099597027","-11.5945534321301","-10.233637937287","-8.86655892931678","-9.07932779841159","-10.6730290182679","-10.2930419438778","-8.50270085793764","-14.2819901840044",
"Guam","GUM","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-26.3406010606953","-28.6634911739983","-24.2698371672267","-21.0538808450036","-25.3421425200566","-33.7502842847396","-36.4963503649635","-37.3032311516156","-37.8460295009093","-40.5497592295345","-38.6134852801519","-40.5260233376551","-40.6773618538324","-35.1957234005863","-32.4860193187595","-31.3154831199069","-34.5442536327609","-33.7574615142947","-51.1722731906218","-56.8512167238282",
"Guyana","GUY","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","-8.22481151473612","-0.91023226616447","11.7594254937163","16.793893129771","3.59389038634322","-2.4","-5.16975308641975","-2.35128144838937","3.09031556039174","3.81066987565183","-0.541448842419716","3.72274419429179","-1.30151843817787","-16.7028535980149","1.92730700743689","-0.0252631578947368","-24.9273831528915","-15.5597048101716","-0.0157766032973101","-9.41859588266345","-12.3541180371353","-23.3876094794997","-17.3029045643154","-18.6989100817439","-7.19783480470025","-13.7948717948718","-6.90783441971587","-11.19424428218","-4.30159991062349","-7.19264417382251","-17.1528892621598","-17.9800315659806","-23.4762091838918","-16.724253771734","-12.1638932749056","-10.9060335867757","-6.094913863763","-9.81654055486493","-11.9769217164568","-8.04237134894913","-14.6074240510671","-13.8284340476058","-12.1187075133344","-9.80910171868059","-9.59994053619835","-25.1050201670377","","","","","","","","","","","","","","","","",
"Ingreso alto","HIC","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","0.199261370404843","0.341336537944141","0.30918626391799","0.283357434851379","-0.32105100277451","0.465180503451183","-0.053092993081659","-0.233360782842169","0.0127041842422138","-0.473746152277105","-0.360040926533156","0.172437404449543","-0.304927236851071","-0.500876104350311","-0.658646802173152","-0.504910761111049","-0.197189777107603","-0.320015101734871","-0.283808541411013","-0.426184259980911","-0.312861113731458","0.135150839768372","0.354035499278385","0.727986231742396","0.706421393108972","0.722523349600046","0.61959626278896","0.751274726690333","0.533325292322612","0.115993855683755","-0.294544871350759","-0.250398961220089","-0.11468873638314","-0.154966937553588","-0.0954649603227082","-0.326198464562317","-0.37942185966563","-0.115314957742449","-0.214482618321817","0.432977871429056","0.547657883510819","0.741214310634884","1.05964634284202","1.36043580500539","1.22789022919352","0.934975965332573","1.03729171361251","1.17445216042061","1.12720956361705","0.845900495110147","0.760320717976064","0.929260533888673",
"Hong Kong, Región Administrativa Especial","HKG","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","-7.59221998658618","-8.3112697133648","-7.11614078833797","-7.66318977119785","-3.44012040421415","-3.53591933902815","4.65266558966074","5.38317304784371","8.82337809332716","7.70362676361118","4.20149169821221","7.94399776487753","6.31306409853123","4.79254868755292","5.59196596019278","10.6799037304452","6.53348616341903","1.01419878296146","1.29291602701192","-0.516644733635522","-1.51804952240491","0.564271319609194","1.80503587520308","8.00253442853217","10.0392624978427","9.10350206692146","10.4136585860121","8.92601206670157","11.4628800614286","8.53792035457301","6.79957125685099","5.2001536307658","6.74622184509296","1.1571917188289","-4.48103048598488","-1.4847393469284","-3.35733528126122","0.536131747898055","5.16483584847264","4.40889389989241","4.69041178011145","8.15706895873945","9.09730406336116","8.71073974770473","12.2166238824467","11.1616648407458","10.6753511724325","10.1735474413568","7.87255649406809","5.87463379593454","3.85012639382144","1.1306005373433","0.60010148224879","0.204955298771463","2.38925396534183","2.28302600419658","1.00913253855545","-0.213759540443439","1.55291522238661","1.91967882893051","4.82492485230071",
"Honduras","HND","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","-1.63861164903918","0.393037619314992","0.412637008381689","-2.63286201852755","-2.27571115973742","0.45217733215374","-1.45467769797254","-2.0230730647049","-1.20593692022263","-2.88922134062715","-6.19640387275242","-0.820793433652531","1.0585305764963","-0.876712376806158","-11.9381343644273","-8.98576512455516","-4.45103874076553","-4.43246494257158","-8.84719093808033","-8.78698373133163","-12.1014708097285","-11.3853372620159","-5.33166674268739","-7.15912940202005","-10.4591136891155","-8.88446578702609","-5.60700360734484","-6.31351313246277","-6.56088040862798","-7.7833314137912","-7.57595924744097","-6.94875094493551","-9.43944435318852","-10.8022265567071","-11.2908258876398","-5.57862706970682","-5.93203830110089","-4.8430639832951","-6.45735259561993","-14.2682022039856","-12.4477985864598","-13.1796712766973","-12.5362903413111","-14.0602221851898","-18.6157918362924","-18.4780845878636","-21.0225509966649","-28.0526118393336","-33.0984018178707","-17.8445043793867","-17.9240258481853","-19.7015292462297","-19.3826181650124","-20.4230686084909","-17.8497878246693","-16.9308904417239","-14.387507387756","-15.6254014055866","-20.6415290928025","-18.1905643633286","-15.4302399589165","-23.4540059555355",
"Países pobres muy endeudados (PPME)","HPC","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.59738810281847","-8.10582838716036","-8.27840288516341","-6.79689455237735","-6.42337793426484","-8.3577405414713","-8.73868032415096","-7.81691949647914","-8.61330422075693","-7.68264776232317","-7.92773939387305","-8.03971802754453","-9.48369729628158","-10.2646060908283","-8.35354844682533","-8.2954233624789","-8.7281333343056","-9.04050533686165","-8.25959064157522","-9.21118568799094","-8.04791987266385","-9.47793235338317","-9.81970315453141","-9.34403174942209","-9.48420886928842","-8.43323276311688","-10.5224811290431","-10.7236767249505","-9.99662112840973","-11.5773403051122","-10.5557370965788","-7.90068045965969","-8.97818463160246","-8.5843443025479","-7.1720272316498","-7.93668821737158",
"Croacia","HRV","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.1887261572655","-6.44063590763323","-12.7970582942636","-6.71272256868869","-5.9911008513189","-4.50203511695668","-5.18914730836419","-9.41858128208948","-10.3673043336108","-8.52024951873202","-8.69916468087373","-8.45920228827573","-8.3476904831094","-10.1365899746957","-5.54995669167327","-1.66348013496413","-1.69416594575442","-1.5977625211581","-1.99620912165813","-0.39340413703496","0.186656912684392","1.09732796407647","0.586795219045794","-0.878436834873008","-0.41143146085929","-7.0213709671752","-1.47051720634102",
"Haití","HTI","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16.1740948522353","-14.5322942348924","-22.5944871180986","-19.1845992144714","-17.3946656358717","-27.061566358691","-18.29218686442","-19.580691341546","-17.5681179925826","-15.9889641891642","-16.7198438020858","-17.4502555809051","-12.712713557962","-13.7561861365584","-13.6816004185027","-19.624344688738","-17.2859705377046","-17.3692467940867","-19.3198340286541","-16.8572061880225","-18.4697321375177","-15.2642681882122","-27.5812941374899","-22.0753653557146","-20.9480541847367","-19.2965218555099","-20.4181907409327","-18.4934742102055","-22.0060581016146","-23.6173387594787","-25.6319663674946","-25.7337593650697","-22.1118780236926","-22.817092289973",
"Hungría","HUN","Balanza comercial de bienes y servicios (% del PIB)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.825262839223092","-0.211996310980951","-7.17750332686891","-5.65873478608689","-0.00774438990056169","0.473372033351562","0.962119222689076","-1.56952845486726","-2.73846393389122","-3.69082168097213","-1.29042711397715","-2.04616201152023","-3.94064070323849","-4.3217880158459","-2.78269947385626","-1.44745976541203","0.140879277821705","0.0365395246316836","3.44860949770097","4.74969467994887","5.72221053029199","6.11013396694257","6.47553466416916","5.85233698322622","7.73245682787632","8.40554885666634","6.61061251123718","4.2501462899603","2.30858645009931","1.92880433936152","0.302386038302631",
